GPCR,STANDARD_VALUE,smiles
P28221,-0.2,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC5=C(C=C4)OCC(=O)N5
P28221,-1.1,CN1CCN(CC1)C2=C(C=C3CCN(C3=C2)C(=O)NC4=C(C(=CC=C4)Cl)Cl)OC
P28221,-0.439,CC(C1=CC=CC=C1)NCC2CCN(C2)CCC3=CNC4=C3C=C(C=C4)CN5C=NC=N5
P28221,-1.903,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2C(=CC=C4)OC
P28221,-1.47,CN1CCCC1CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC=CC=C4Cl
P28221,-4.653,CCOC(=O)C1CCN(CC1)CCCNC(=O)C2=C(N=C(C(C2C3=CC=C(C=C3)[N+](=O)[O-])C(=O)NC)C)C
P28221,-1.519,CC1=CC(=CC(=C1CC2=NCCCN2)C)C(C)(C)C
P28221,-2.8,CC1=NC2=CC(=CC(=C2C=C1)OCCN3CCC(CC3)CC4=CC5=C(C(=C4)F)OCC(=O)N5)Cl
P28221,-2.678,C1CN(CCN1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl
P28221,-3.748,CCOC(=O)C1(CCN(CC1)CCCNC(=O)C2=C(NC(=C(C2C3=CC=C(C=C3)[N+](=O)[O-])C(=O)NC)C)C)C4=CC=CC=C4
P28221,-2.7,CC1CCN(CC1)CCC2CCCN2S(=O)(=O)C3=CC(=CC=C3)Br
P28221,-1,CC1=C(C=CC(=C1)C(=O)N)C2=CC=C(C=C2)C(=O)NC3=CC(=C(C=C3)OC)N4CCN(CC4)C
P28221,-3.968,CN1C=C(C2=C1C=CC3=C2CCCO3)CCN(C)C
P28221,-0.813,CCCN(CC(C)C)C1CCC2=C(C1)C3=C(C=C2)NC=C3C=O
P28221,-2.041,C1CC2=C(C=CC3=C2C(=CN3)CCN)OC1
P28221,-3.258,CC1C2=C(C=CC(=C2OC)Cl)NC(=N1)NCC(F)F
P28221,-2.175,COC1=CC2=C(C=C1)NC=C2CCN(CC=C)CC=C
P28221,0.056,CN1CCN(CC1)C2=CC=CC3=C2C=C(C=C3)OCC(=O)N4CCN(CC4)C5=CC=CC6=CC=CC=C65
P28221,0.4,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C(C5=C(C=C4)OCC(=O)N5)F
P28221,-3.23,CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)NS(=O)(=O)N(C)C
P28221,-1.703,CN(C)CCC1=CNC2=C1C=C(C=C2)OCC3=CC=CC=C3
P28221,0.959,C1=CC(=CC=C1NC(=O)COC2=CC3=C(C=C2)NC=C3CCN)NC(=O)COC4=CC5=C(C=C4)NC=C5CCN
P28221,-1.708,CN1C2=C(C=CC(=C2)F)C(=N1)C3=CCN(CC3)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-0.643,C1CN(CC1CNCCC2=CC=CC=C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.842,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)C
P28221,-0.8,C1CC2=CC=CC=C2OC1CNCCCNC3=NCCN3
P28221,-3.373,CCCN1CCC(CC1)COC2=NC3=C(C=CC=C3Cl)C4=CC=CC=C42
P28221,-1.447,C1CN(CC=C1C2=COC3=C2C=CC(=C3)F)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-2.1,CC1CN(CC(N1)C)C2=C(C=C3CCN(C3=C2)C(=O)C4=CC=C(C5=CC=CC=C54)C6=NC(=CC=C6)C)OC
P28221,-1.914,CC1C2=C(C(=CC=C2)OC(C)C)NC(=N1)NCC(F)F
P28221,-0.146,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)C5=CC=CC=C5
P28221,-0.8,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=C(C=C4)OC)NS(=O)(=O)C
P28221,-4.6,CN1C=C(C2=CC=CC=C21)C(=O)C(=O)NC3CN4CCC3CC4
P28221,-2.2,CC1CN(CC(N1C)C)C2=C(C=C3CCN(C3=C2)C(=O)NC4=CC=CC(=C4F)C(F)(F)F)OC
P28221,-0.176,CN(C)CC(C1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.778,CN(CC1CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)C(CO)C5=CC=CC=C5
P28221,-1.785,C1=CC=C2C(=C1)C(=CN2)CCN
P28221,-2.6,CC1=CC2=C(C=C1)NC=C2CCN(CC=C)CC=C
P28221,-0.398,CC(C)(C)C1=CC2=C(C=C1)NC=C2CCN3CCCC3
P28221,-2.377,COC1=CC=C(C=C1)N2CCN(CC2)CCC3C4=C(CCO3)C=C(C=C4)C(=O)N
P28221,-3.934,CCOC(=O)C1=CC(=CC=C1)NC2=NC3(CCCCC3)N=C(N2)N
P28221,-3.063,CC1C2=C(C=CC(=C2OC)Cl)NC(=N1)N
P28221,-0.255,CC(CN1CCN(CC1)CC(CC2=CNC3=C2C=C(C=C3)N4C=NN=C4)(F)F)C5=CC=C(C=C5)F
P28221,-2.021,CC(C)(C)C1=CC=C(C=C1)C2=NCCN2
P28221,-2.238,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3C=O
P28221,-1.748,C1CN(CC=C1C2=CNC3=C2C=CC(=C3)F)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,0.022,CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)NC(=O)CCCCCCCCC(=O)NC4=CC5=C(C=C4)NC=C5C6CCN(CC6)C
P28221,-0.5,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC=CC(=C4)C5CCN(CC5)S(=O)(=O)C
P28221,-1.114,CC1=CC(=CC(=C1CC(=N)N)C)C(C)(C)C
P28221,-0.176,CN(C1CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)S(=O)(=O)C5=CC=CC=C5
P28221,-2.5,CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
P28221,-2.68,CC1=CSC2=C1N3C=CC=C3C2=NOCCN(C)C
P28221,-0.1,CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
P28221,-2.845,CN(C)CCCC1=C(C=CC(=C1)C(=O)NC2=CC=C(C=C2)C3=CC=NC=C3)O
P28221,-1,C1CNC(=NC1)NCCCCCNCC2CCC3=CC=CC=C3O2
P28221,-3.255,CNCCOC1=CC=CC=C1
P28221,0.252,CN1CCCC1CC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)C(=S)NC5=CC=C(C=C5)Cl
P28221,-1.114,CCCN(CCC1=CC=CS1)C2CCC3=C(C2)C4=C(C=C3)NC=C4
P28221,0.8,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=O)N7CCCC7
P28221,0.056,CN1CCCC1CC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)S(=O)(=O)C5=CC=CC6=CC=CC=C65
P28221,-1.398,C1CN(CC=C1C2=CNC3=C2C=CC=C3F)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-0.839,CC1=NOC(=N1)C2=CC=C(C=C2)CCN3CCN(CC3)CCCC4=CNC5=C4C=C(C=C5)N6C=NN=C6
P28221,1,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=O)C
P28221,-2.336,CCCN(CCC)C1CCC2=CC(=C3C(=C2C1)C=CN3C)F
P28221,-2.025,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCN(CC3)C4=CC=CC=C4OC)OC
P28221,-0.5,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC5=C(C=C4)NC=C5
P28221,-0.255,COCC1CCCN1CCC2=CNC3=C2C=C(C=C3)C4=CC=CS4
P28221,-0.5,CCCCN1C(=O)COC2=C1C=C(C=C2)CN3CCN(CC3)CCOC4=CC=CC5=C4C=CC(=N5)C
P28221,0.125,C1CN(CCC1NC(CO)C2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=CN=C5
P28221,-2.05,CN1CC(CC2C1CC3=C(C2)C(=CC=C3)OC)C(=O)N4CCN(CC4)C5=CC=C(C=C5)[N+](=O)[O-]
P28221,0.347,C1=CC(=CC=C1C2=CC=C(C=C2)S(=O)(=O)NCCCCCCOC3=CC4=C(C=C3)NC=C4CCN)S(=O)(=O)NCCCCCCOC5=CC6=C(C=C5)NC=C6CCN
P28221,-0.3,CN1CCN(CC1)C2=C(C=C3CCN(C3=C2)C(=O)NC4=CC=C(C5=CC=CC=C54)C6=CC=NC=C6)Cl
P28221,-1.633,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3C
P28221,-0.848,C1CN(C(=O)CN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=CC=C5
P28221,-0.699,CCCN(CCCCN1C(=O)CC(CC1=O)(C)C)C2CCC3=C(C2)C4=C(C=C3)NC=C4C=O
P28221,-0.5,COC1=CC2=C(CCC(O2)CNCCCNC3=NCCCN3)C=C1
P28221,-0.202,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)N5CCCS5(=O)=O
P28221,-1.74,C1CCC(CC1)CCCCOC2=CC3=C(C=C2)NC=C3CCN
P28221,-0.079,C1CC2=CC=CC=C2C1NCC3CCN(CC3)CCCC4=CNC5=C4C=C(C=C5)N6C=NN=C6
P28221,-2.8,CC1CCN(CC1)CCC2CCCN2S(=O)(=O)C3=CC=CC4=CC=CC=C43
P28221,0.6,CCNC(=O)NC1=CC=CC(=C1)CC2CCN(CC2)CCOC3=CC=CC4=C3C=CC(=N4)C
P28221,0.347,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=CO5
P28221,1.4,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=O)NC7CC7
P28221,0.046,CNC(=O)C1=CC2=C(C=C1)C(OCC2)CCN3CCN(CC3)C4=CC=C(C=C4)OC
P28221,-1,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC(=C(C=C4)O)[N+](=O)[O-]
P28221,-0.255,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=NC=CN5
P28221,-1.5,CC1CN(CC(N1C)C)C2=C(C=C3CCN(C3=C2)C(=O)OC4=CC=CC(=C4F)C(F)(F)F)OC
P28221,-0.267,CN1C(CC2C1CN(C2)CC3=CC=C(C=C3)F)CC4=CNC5=C4C=C(C=C5)N6C=NN=C6
P28221,0.9,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C(=NN=N6)CO5
P28221,-2.531,C1CCCN(CC1)C2CCC3=C(C2)C4=C(C=C3)NC=C4
P28221,0.222,C1CN(CCN1C2=CC=CC=C2)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,-2.672,CCCN(CCC)CCC1=CNC2=C1C=C(C=C2)OCC3=CC=CC=C3
P28221,-0.146,CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)NC(=O)CCCCCCCCCCCC(=O)NC4=CC5=C(C=C4)NC=C5C6CCN(CC6)C
P28221,-0.732,C1CN(CC=C1C2=CC=CC3=CC=CC=C32)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-1.041,CCCN(CCC)C1CCC2=CC(=C3C(=C2C1)C=CN3)F
P28221,-0.4,CC1=C(OC(=N1)C)C(=O)N2CCC3=C2C=C4C(=C3)C=CN=C4N5CCN(CC5)C
P28221,-2.908,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CSC=C4
P28221,-3.057,CC1=NC(=C(C(C1C(=O)OC)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)OC)C
P28221,-0.914,C1CC(N(C1)CCC2=CNC3=C2C=C(C=C3)C4=CC=CS4)CO
P28221,-1.415,CCCN(CCCCN1C(=O)CC(CC1=O)(C)C)C2CCC3=C(C2)C4=C(C=C3)NC=C4
P28221,-0.944,C1COCCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4
P28221,-1.842,CCCN(CCC)C1CCC2=C(C1)C(=CC=C2)OS(=O)(=O)C(F)(F)F
P28221,-3,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2
P28221,-1.11,CCCN(CCC)CCC1=CNC2=C1C=C(C=C2)C(=O)N
P28221,-2.517,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCN(CC3)C4=CC=C(C=C4)SC)OC
P28221,0.208,CN1CCN(CC1)C2=CC=CC3=C2C=C(C=C3)OCC(=O)N4CCN(CC4)C5=C(C(=CC=C5)OC)OC
P28221,-0.5,CCC1=C(C=NN1C2=CC=C(C=C2)C#N)C(=O)N3CCC4=C3C=C5C(=C4)C=CN=C5N6CCN7CCCC7C6
P28221,-3,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CC=CC=C4
P28221,0.801,CC1(CC2=C(O1)C(=CC=C2)N3CCN(CC3)CCC4=CC5=C(C=C4)OCC(=O)N5)C
P28221,-2.4,CC1CN(CC(N1C)C)C2=C(C=C3CCN(C3=C2)C(=O)C4=C(C(=CC=C4)Cl)Cl)OC
P28221,0.8,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C5=CC(=CC=C5)OC
P28221,0.6,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C5=CC=CC=C5F
P28221,-1.3,CC1CN(CCN1CCC2=C(C=CC3=C2C=CC(=O)N3C)C)C4=CC=CC5=C4C=CC(=N5)C
P28221,0.081,C1CC(=CCC1NCCCCCCNC2CCC(=CC2)C3=CNC4=C3C=C(C=C4)C(=O)N)C5=CNC6=C5C=C(C=C6)C(=O)N
P28221,-2.301,COC1=C(C=C(C=C1)S(=O)(=O)N2CCC3=C2C=C(C=C3)I)N4CCNCC4
P28221,-3.277,CC(CC1=CNC2=CC=CC=C21)N
P28221,0.1,CC1CN(CC(N1)C)C2=CC=CC(=C2)CC3CCN(CC3)CCOC4=CC=CC5=C4C=CC(=N5)C
P28221,-0.845,CC1CN(CCN1CCC2C3=C(CCO2)C=C(C=C3)C(=O)N)C4=CC=CC5=C4C=CC(=C5)F
P28221,-3.456,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)N)F
P28221,-2.799,CC1C2=C(C=CC(=C2Cl)Cl)NC(=N1)NCC(F)F
P28221,-1.2,CC1CN(CC(N1C)C)C2=C(C=C3CCN(C3=C2)C(=O)C4=CC=C(C=C4)C5=CC=CC=C5C)OC
P28221,-3.356,C1CN(CC1N)C2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54
P28221,-0.19,CN1C(CC2C1CN(C2)CCC3=CC(=CC=C3)F)CC4=CNC5=C4C=C(C=C5)N6C=NN=C6
P28221,0,CCN1C(=O)COC2=C1C=C(C=C2)CN3CCN(CC3)CCOC4=CC=CC5=C4C=CC(=N5)C
P28221,-2.654,COC1=C(C=C(C=C1)CCN(CCCC2=CC=CC=C2)CCC3=CC4=C(C=C3)OCO4)OC
P28221,-0.3,CC1=C(C=C(C=C1)CN2CCN(CC2)CCOC3=CC=CC4=C3C=CC(=N4)C)[N+](=O)[O-]
P28221,0.9,CC1CN(CCN1CCC2=C3C=CC(=O)N(C3=CC=C2)C)C4=C5C=CC(=NC5=CC(=C4)F)C
P28221,-0.23,CC(=O)NC1=CC=C(C=C1)CN(C)CC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.049,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3C(=O)C(F)(F)F
P28221,1.3,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)NC(=O)CO5
P28221,-0.107,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)N(C)C(=O)C
P28221,-3.294,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)(C)C3=CC=CC=C3)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)N
P28221,-2.415,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O
P28221,-2.34,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CCN5CCC(CC5)C6=CNC7=C6C=C(C=C7)NC(=O)C8=CC=C(C=C8)F
P28221,-1,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCCC4=CC5=C(C=C4)OCC(=O)N5
P28221,0,CCC1=C(C=NN1C2=CC=C(C=C2)C#N)C(=O)N3CCC4=C3C=C5C(=C4)C=CN=C5N6CCN7CCCC7C6
P28221,-1.362,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)OC
P28221,-1.7,CC(C)NC(=NCCCNCC1CCC2=CC=CC=C2O1)NC#N
P28221,-0.23,CC(=O)NC1=CC=C(C=C1)N2CCN(CC2)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,-1.1,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCCCC4=CC5=C(C=C4)OCC(=O)N5
P28221,-1.732,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3CC(F)(F)F
P28221,-1.23,CC(=O)NC1=CC=C(C=C1)C(=O)N(C)CC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,0.5,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=NOC)C
P28221,-0.279,CN(CC1CCCN1CCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=CC=C5
P28221,-0.176,C1=CC=C(C(=C1)COC2=CC3=C(C=C2)NC=C3CCN)COC4=CC5=C(C=C4)NC=C5CCN
P28221,-2.228,CN(C)CC=CC1=C(C=CC(=C1)C(=O)NC2=CC=C(C=C2)C3=CC=NC=C3)OC
P28221,-0.455,C1CN(CC1CNCC2=CC=CC=C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,0.2,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C5=CC=CC=C5OC
P28221,-2.9,CC1=NC2=CC(=CC(=C2C=C1)OCCN3CCC(CC3)CC4=CC5=C(C=C4F)OCC(=O)N5)Cl
P28221,-4.653,CCOC(=O)C1CCN(CC1)CCCNC(=O)C2=C(NC(=C(C2C3=CC=C(C=C3)[N+](=O)[O-])C(=O)NC)C)C
P28221,0.046,CCCN(CCCC1=CC=CC=C1)C2CCC3=C(C2)C4=C(C=C3)NC=C4C=O
P28221,-1.8,C1CN(CC=C1C2=CC=CC=C2)CCCCC3=CNC4=C3C=C(C=C4)O
P28221,-1.015,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O
P28221,-0.892,COC1=CC=C(C=C1)C(=O)NN2CCC(=CC2)C3=CC4=C(C=C3)NC=C4CCN5CCCC5
P28221,-2.086,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C45C6C7C4C8C5C6C78CF
P28221,-3.835,CN1C(=CC2=CNC3=C2C(=CC=C3)Br)C(=O)N(C1=N)C
P28221,-1.342,CN(C)CCN1C=CC2=C1C=C(C=C2)C3=CCSCC3
P28221,-0.8,CC1=NC2=C(C=C1)C(=CC=C2)OC3CCN(CC3)CCC4=CC5=C(C=C4)OCC(=O)N5
P28221,-1.38,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CC=CCN5CCC(CC5)C6=CNC7=C6C=C(C=C7)NC(=O)C8=CC=C(C=C8)F
P28221,-0.672,C1CN(CCN1CCC2=CC=CC=C2F)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)F
P28221,-0.987,CC(=O)C1=CC2=C(C=C1)NC=C2CCN
P28221,-3.127,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC
P28221,1,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=O)NC7CCC7
P28221,0.06,CC1=CC=CC=C1N2CCN(CC2)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,0.4,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C5=CC=C(C=C5)F
P28221,-1.623,CCCCCCCCCCOC1=CC2=C(C=C1)NC=C2CCN
P28221,-0.785,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)NC(=O)C5=CC=C(C=C5)Cl
P28221,0.5,CC1=NC=C2C(=N1)C=CC=C2N3CCN(CC3)CCC4=CC5=C(C=C4)OCC(=O)N5
P28221,0.7,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)NC5=CC=CC=C5F
P28221,-2.4,CC1=NC2=C(C=C1)C(=CC(=C2)C#N)OCCN3CCC(CC3)CC4=CC5=C(C=C4)OCC(=O)N5
P28221,-3,CCCN(CCC)C1CCC2=C(C1)C=CC(=C2)CS(=O)(=O)C3=CC=C(C=C3)OC
P28221,0.046,CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
P28221,-0.398,CCCN(CCCC1=CC=CC=C1OC)C2CCC3=C(C2)C4=C(C=C3)NC=C4
P28221,-0.2,CCN1C(=O)COC2=C1C=C(C=C2)CC3CCN(CC3)CCOC4=CC=CC5=C4C=CC(=N5)C
P28221,-1.439,C1CN(CCC1NC(CO)C2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)CN5C=NC=N5
P28221,-0.233,CN1CCN(CC1)C2=CC=CC3=C2C=C(C=C3)OCCOC4=CC5=C(C=CC=C5N6CCN(CC6)C)C=C4
P28221,-1,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)N5CCN(C(=O)C5)C
P28221,-0.9,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CC(C3)COC4=CC5=C(C=C4)OCC(=O)N5
P28221,0.022,CC(C(C1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5)O
P28221,-1.964,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C45CCC(C4)(CC5)CF
P28221,-0.968,CN(CC1=CC=CC=C1C(F)(F)F)C2CCN(CC2F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-3.748,CCOC(=O)C1(CCN(CC1)CCCNC(=O)C2=C(N=C(C(C2C3=CC=C(C=C3)[N+](=O)[O-])C(=O)NC)C)C)C4=CC=CC=C4
P28221,-1.045,CC(CN1CCN(CC1)CC(CC2=CNC3=C2C=C(C=C3)N4C=NN=C4)(F)F)C5=CC=CC=C5
P28221,0.6,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)OC
P28221,-2.669,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)O)N5CCN(CC5)C
P28221,-4.487,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCCCC2)C3=CC=C(C=C3)[N+](=O)[O-])C(=O)N
P28221,0.058,C1CN(CC1CNCC2=COC=C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.301,C1CCN(CC1)CCC2=CNC3=C2C=C(C=C3)N4C=NN=C4
P28221,-1.9,CC1=NC2=C(C=CC(=C2C=C1)OCCN3CCC(CC3)CC4=CC5=C(C=C4)OCC(=O)N5)F
P28221,-0.76,C1CN(CCC1NC(CO)C2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NC=N5
P28221,-0.9,C1CNC(=NC1)NCCCNCC2CCC3=C(O2)C=CC(=C3)F
P28221,-0.066,CS(=O)(=O)NCC1=CC=CC=C1N2CCN(CC2)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,-0.6,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC=CC(=C4)C5CCN(CC5)C(=O)C
P28221,-3.279,CC1=C(C(=C(C=C1)CC2=NCCN2)C)O
P28221,-2.613,O=S(=O)(c1cccc(Cl)c1)c1[nH]nc2ccc(NC3CCNCC3)cc12
P28221,-2.8,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12
P28221,-2.4,N#Cc1ccc2c(c1)CN(CCCCNC(=O)C=Cc1c[nH]c3ccccc13)CC2
P28221,-1.8,O=C(C=Cc1c[nH]c2ccccc12)NCCCCN1CCc2ccc(OS(=O)(=O)C(F)(F)F)cc2C1
P28221,-2.665,COc1ccccc1N1CCN(CCCCC(=O)n2c3ccccc3c3ccccc32)CC1
P28221,-2.58,CN1CCN2c3ccccc3Cc3ccccc3C2C1
P28221,-2.835,NC1=NCc2cc(Cl)ccc2N1
P28221,-3.851,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1
P28221,-3.147,O=C(CCCCN1CCN(c2ccccc2O)CC1)n1c2ccccc2c2ccccc21
P28221,-1.985,CCCNC1CCc2c(cccc2CS(=O)(=O)C(F)(F)F)C1
P28221,-2.366,CCCNC1CCc2ccc(OS(=O)(=O)C(F)(F)F)cc2C1
P28221,-3.107,COc1ccccc1N1CCN(CCCCCC(=O)n2c3ccccc3c3ccccc32)CC1
P28221,-1.447,O=C(CCCCCN1CCN(c2ccccc2O)CC1)n1c2ccccc2c2ccccc21
P28221,-3.175,CC(C)c1ccc(S(=O)(=O)c2[nH]nc3ccc(NC4CCNCC4)cc23)cc1
P28221,-2.849,CCCNC1CCc2cccc(CS(=O)(=O)C(F)(F)F)c2C1
P28221,-1.859,CCCNC1CCc2cccc(CS(=O)(=O)C(F)(F)F)c2C1
P28221,-3.127,O=C(Nc1ccc2n[nH]c(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCNCC1
